dataset,feature,length,model_size,auc
HackerNews,CCD,0,410m,0.505787
HackerNews,CCD,100,410m,0.521018
HackerNews,CCD,200,410m,0.511257281553398
HackerNews,CCD,300,410m,0.500855093256815
HackerNews,CCD,400,410m,0.5172186495176849
HackerNews,CCD,500,410m,0.5065696428571429
HackerNews,CCD,600,410m,0.502437015503876
HackerNews,CCD,700,410m,0.5104328512396694
HackerNews,CCD,800,410m,0.5044850917431192
HackerNews,CCD,900,410m,0.5061728855721392
HackerNews,CCD,0,1b,0.512988
HackerNews,CCD,100,1b,0.515156
HackerNews,CCD,200,1b,0.5040169902912621
HackerNews,CCD,300,1b,0.5052374461979914
HackerNews,CCD,400,1b,0.5080442122186495
HackerNews,CCD,500,1b,0.5167482142857143
HackerNews,CCD,600,1b,0.5266831395348837
HackerNews,CCD,700,1b,0.5162820247933884
HackerNews,CCD,800,1b,0.5150091743119266
HackerNews,CCD,900,1b,0.5064303482587065
HackerNews,CCD,0,2.8b,0.503375
HackerNews,CCD,100,2.8b,0.5093525
HackerNews,CCD,200,2.8b,0.5230018203883495
HackerNews,CCD,300,2.8b,0.5111728837876615
HackerNews,CCD,400,2.8b,0.5083971061093248
HackerNews,CCD,500,2.8b,0.5007589285714286
HackerNews,CCD,600,2.8b,0.5166133720930233
HackerNews,CCD,700,2.8b,0.5132190082644628
HackerNews,CCD,800,2.8b,0.5099151376146789
HackerNews,CCD,900,2.8b,0.500113184079602
HackerNews,CCD,0,6.9b,0.508293
HackerNews,CCD,100,6.9b,0.528402
HackerNews,CCD,200,6.9b,0.5049459951456311
HackerNews,CCD,300,6.9b,0.5182790530846485
HackerNews,CCD,400,6.9b,0.5028062700964631
HackerNews,CCD,500,6.9b,0.5051410714285715
HackerNews,CCD,600,6.9b,0.5040571705426355
HackerNews,CCD,700,6.9b,0.5236497933884298
HackerNews,CCD,800,6.9b,0.5285642201834863
HackerNews,CCD,900,6.9b,0.5227388059701492
HackerNews,CCD,0,12b,0.5195369999999999
HackerNews,CCD,100,12b,0.5089570000000001
HackerNews,CCD,200,12b,0.5116638349514563
HackerNews,CCD,300,12b,0.5166621233859398
HackerNews,CCD,400,12b,0.5052926045016077
HackerNews,CCD,500,12b,0.5058508928571428
HackerNews,CCD,600,12b,0.509218992248062
HackerNews,CCD,700,12b,0.5377324380165289
HackerNews,CCD,800,12b,0.5275481651376147
HackerNews,CCD,900,12b,0.5248917910447761
HackerNews,PAC,0,160m,0.503079
HackerNews,PAC,100,160m,0.5134205000000001
HackerNews,PAC,200,160m,0.509061286407767
HackerNews,PAC,300,160m,0.5245315638450502
HackerNews,PAC,400,160m,0.5164083601286173
HackerNews,PAC,500,160m,0.504975
HackerNews,PAC,600,160m,0.5171521317829457
HackerNews,PAC,700,160m,0.5013564049586776
HackerNews,PAC,800,160m,0.5059506880733945
HackerNews,PAC,900,160m,0.5010883084577115
HackerNews,PAC,0,410m,0.523921
HackerNews,PAC,100,410m,0.5138955000000001
HackerNews,PAC,200,410m,0.5157955097087379
HackerNews,PAC,300,410m,0.5187317073170732
HackerNews,PAC,400,410m,0.5051591639871382
HackerNews,PAC,500,410m,0.5125491071428572
HackerNews,PAC,600,410m,0.5041085271317829
HackerNews,PAC,700,410m,0.5290836776859504
HackerNews,PAC,800,410m,0.5222442660550459
HackerNews,PAC,900,410m,0.5152997512437811
HackerNews,PAC,0,1b,0.5087005
HackerNews,PAC,100,1b,0.514419
HackerNews,PAC,200,1b,0.5101195388349515
HackerNews,PAC,300,1b,0.51469368723099
HackerNews,PAC,400,1b,0.5058826366559486
HackerNews,PAC,500,1b,0.5005053571428572
HackerNews,PAC,600,1b,0.501156976744186
HackerNews,PAC,700,1b,0.5267706611570249
HackerNews,PAC,800,1b,0.5002775229357798
HackerNews,PAC,900,1b,0.509886815920398
HackerNews,PAC,0,2.8b,0.5120115000000001
HackerNews,PAC,100,2.8b,0.5105265
HackerNews,PAC,200,2.8b,0.508056432038835
HackerNews,PAC,300,2.8b,0.5062503586800573
HackerNews,PAC,400,2.8b,0.5131471061093248
HackerNews,PAC,500,2.8b,0.5111455357142857
HackerNews,PAC,600,2.8b,0.519312984496124
HackerNews,PAC,700,2.8b,0.5120867768595041
HackerNews,PAC,800,2.8b,0.5135172018348624
HackerNews,PAC,900,2.8b,0.5081579601990049
HackerNews,PAC,0,6.9b,0.508286
HackerNews,PAC,100,6.9b,0.5142155
HackerNews,PAC,200,6.9b,0.508747572815534
HackerNews,PAC,300,6.9b,0.5073213773314204
HackerNews,PAC,400,6.9b,0.5157765273311897
HackerNews,PAC,500,6.9b,0.5070044642857143
HackerNews,PAC,600,6.9b,0.5209127906976745
HackerNews,PAC,700,6.9b,0.5008088842975207
HackerNews,PAC,800,6.9b,0.5002660550458715
HackerNews,PAC,900,6.9b,0.5118656716417911
HackerNews,PAC,0,12b,0.5110969999999999
HackerNews,PAC,100,12b,0.5030795
HackerNews,PAC,200,12b,0.5082785194174757
HackerNews,PAC,300,12b,0.5002819225251076
HackerNews,PAC,400,12b,0.5116639871382637
HackerNews,PAC,500,12b,0.5029375
HackerNews,PAC,600,12b,0.5074515503875969
HackerNews,PAC,700,12b,0.5068698347107438
HackerNews,PAC,800,12b,0.5009128440366972
HackerNews,PAC,900,12b,0.5147674129353234
HackerNews,Samia,0,160m,0.5059549999999999
HackerNews,Samia,100,160m,0.528747
HackerNews,Samia,200,160m,0.5276699029126214
HackerNews,Samia,300,160m,0.5378923959827834
HackerNews,Samia,400,160m,0.5079694533762058
HackerNews,Samia,500,160m,0.5018875
HackerNews,Samia,600,160m,0.5208507751937985
HackerNews,Samia,700,160m,0.5135020661157025
HackerNews,Samia,800,160m,0.5123807339449542
HackerNews,Samia,900,160m,0.5219651741293532
HackerNews,Samia,0,410m,0.5093479999999999
HackerNews,Samia,100,410m,0.53609
HackerNews,Samia,200,410m,0.5197742718446602
HackerNews,Samia,300,410m,0.5363414634146342
HackerNews,Samia,400,410m,0.5079694533762058
HackerNews,Samia,500,410m,0.5018875
HackerNews,Samia,600,410m,0.5208507751937985
HackerNews,Samia,700,410m,0.5135020661157025
HackerNews,Samia,800,410m,0.5123807339449542
HackerNews,Samia,900,410m,0.5219651741293532
HackerNews,Samia,0,1b,0.503254
HackerNews,Samia,100,1b,0.507171
HackerNews,Samia,200,1b,0.5101711165048544
HackerNews,Samia,300,1b,0.5369799139167861
HackerNews,Samia,400,1b,0.5079694533762058
HackerNews,Samia,500,1b,0.5018875
HackerNews,Samia,600,1b,0.5208507751937985
HackerNews,Samia,700,1b,0.5135020661157025
HackerNews,Samia,800,1b,0.5123807339449542
HackerNews,Samia,900,1b,0.5219651741293532
HackerNews,Samia,0,2.8b,0.5085510000000001
HackerNews,Samia,100,2.8b,0.520976
HackerNews,Samia,200,2.8b,0.5178458737864078
HackerNews,Samia,300,2.8b,0.5367905308464849
HackerNews,Samia,400,2.8b,0.5079694533762058
HackerNews,Samia,500,2.8b,0.5018875
HackerNews,Samia,600,2.8b,0.5208507751937985
HackerNews,Samia,700,2.8b,0.5135020661157025
HackerNews,Samia,800,2.8b,0.5123807339449542
HackerNews,Samia,900,2.8b,0.5219651741293532
HackerNews,Samia,0,6.9b,0.505453
HackerNews,Samia,100,6.9b,0.501451
HackerNews,Samia,200,6.9b,0.5190121359223301
HackerNews,Samia,300,6.9b,0.5350573888091822
HackerNews,Samia,400,6.9b,0.5079694533762058
HackerNews,Samia,500,6.9b,0.5018875
HackerNews,Samia,600,6.9b,0.5208507751937985
HackerNews,Samia,700,6.9b,0.5135020661157025
HackerNews,Samia,800,6.9b,0.5123807339449542
HackerNews,Samia,900,6.9b,0.5219651741293532
HackerNews,Samia,0,12b,0.510013
HackerNews,Samia,100,12b,0.518399
HackerNews,Samia,200,12b,0.5177888349514563
HackerNews,Samia,300,12b,0.5351147776183645
HackerNews,Samia,400,12b,0.5079694533762058
HackerNews,Samia,500,12b,0.5018875
HackerNews,Samia,600,12b,0.5208507751937985
HackerNews,Samia,700,12b,0.5135020661157025
HackerNews,Samia,800,12b,0.5123807339449542
HackerNews,Samia,900,12b,0.5219651741293532
Github,Loss,0,160m,0.506121
Github,Loss,100,160m,0.5021035
Github,Loss,200,160m,0.5085280000000001
Github,Loss,300,160m,0.5050760000000001
Github,Loss,400,160m,0.5082869999999999
Github,Loss,500,160m,0.5014965
Github,Loss,600,160m,0.513825
Github,Loss,700,160m,0.505579
Github,Loss,800,160m,0.517445
Github,Loss,900,160m,0.5077315
Github,Loss,0,410m,0.5059315
Github,Loss,100,410m,0.5060925
Github,Loss,200,410m,0.511884
Github,Loss,300,410m,0.5119255
Github,Loss,400,410m,0.5047965
Github,Loss,500,410m,0.5033685
Github,Loss,600,410m,0.5174065
Github,Loss,700,410m,0.5075095000000001
Github,Loss,800,410m,0.5180804999999999
Github,Loss,900,410m,0.5092875
Github,Loss,0,1b,0.5066200000000001
Github,Loss,100,1b,0.508197
Github,Loss,200,1b,0.5113679999999999
Github,Loss,300,1b,0.5143599999999999
Github,Loss,400,1b,0.50188
Github,Loss,500,1b,0.5031565
Github,Loss,600,1b,0.517976
Github,Loss,700,1b,0.5112559999999999
Github,Loss,800,1b,0.5192414999999999
Github,Loss,900,1b,0.5091625
Github,Loss,0,2.8b,0.5052949999999999
Github,Loss,100,2.8b,0.510586
Github,Loss,200,2.8b,0.5165249999999999
Github,Loss,300,2.8b,0.5181800000000001
Github,Loss,400,2.8b,0.506506
Github,Loss,500,2.8b,0.505718
Github,Loss,600,2.8b,0.5139225
Github,Loss,700,2.8b,0.5101074999999999
Github,Loss,800,2.8b,0.5185145
Github,Loss,900,2.8b,0.5083415
Github,Loss,0,6.9b,0.5006789999999999
Github,Loss,100,6.9b,0.5095425
Github,Loss,200,6.9b,0.5157910000000001
Github,Loss,300,6.9b,0.51516
Github,Loss,400,6.9b,0.5007205
Github,Loss,500,6.9b,0.502166
Github,Loss,600,6.9b,0.5160750000000001
Github,Loss,700,6.9b,0.517896
Github,Loss,800,6.9b,0.525382
Github,Loss,900,6.9b,0.5041565
Github,Loss,0,12b,0.5011565
Github,Loss,100,12b,0.5099914999999999
Github,Loss,200,12b,0.5165959999999999
Github,Loss,300,12b,0.5155204999999999
Github,Loss,400,12b,0.5009655
Github,Loss,500,12b,0.5028155
Github,Loss,600,12b,0.512159
Github,Loss,700,12b,0.518452
Github,Loss,800,12b,0.5272275
Github,Loss,900,12b,0.5022755
Github,Min-K%,0,160m,0.506257
Github,Min-K%,100,160m,0.5034875
Github,Min-K%,200,160m,0.5021665
Github,Min-K%,300,160m,0.515288
Github,Min-K%,400,160m,0.501963
Github,Min-K%,500,160m,0.5056780000000001
Github,Min-K%,600,160m,0.5146094999999999
Github,Min-K%,700,160m,0.5014979999999999
Github,Min-K%,800,160m,0.5157335000000001
Github,Min-K%,900,160m,0.5101735
Github,Min-K%,0,410m,0.5041685
Github,Min-K%,100,410m,0.507984
Github,Min-K%,200,410m,0.5064785
Github,Min-K%,300,410m,0.516789
Github,Min-K%,400,410m,0.500275
Github,Min-K%,500,410m,0.5058940000000001
Github,Min-K%,600,410m,0.519848
Github,Min-K%,700,410m,0.5051795
Github,Min-K%,800,410m,0.5174785
Github,Min-K%,900,410m,0.512834
Github,Min-K%,0,1b,0.5054195
Github,Min-K%,100,1b,0.509908
Github,Min-K%,200,1b,0.5089845
Github,Min-K%,300,1b,0.518095
Github,Min-K%,400,1b,0.502385
Github,Min-K%,500,1b,0.503947
Github,Min-K%,600,1b,0.518273
Github,Min-K%,700,1b,0.509048
Github,Min-K%,800,1b,0.5200065
Github,Min-K%,900,1b,0.510767
Github,Min-K%,0,2.8b,0.502413
Github,Min-K%,100,2.8b,0.5123515
Github,Min-K%,200,2.8b,0.5150545
Github,Min-K%,300,2.8b,0.5210029999999999
Github,Min-K%,400,2.8b,0.508497
Github,Min-K%,500,2.8b,0.50596
Github,Min-K%,600,2.8b,0.513466
Github,Min-K%,700,2.8b,0.508815
Github,Min-K%,800,2.8b,0.5195185
Github,Min-K%,900,2.8b,0.510077
Github,Min-K%,0,6.9b,0.5019950000000001
Github,Min-K%,100,6.9b,0.510137
Github,Min-K%,200,6.9b,0.5149595
Github,Min-K%,300,6.9b,0.519463
Github,Min-K%,400,6.9b,0.504355
Github,Min-K%,500,6.9b,0.5028095
Github,Min-K%,600,6.9b,0.5147725000000001
Github,Min-K%,700,6.9b,0.517732
Github,Min-K%,800,6.9b,0.5274245
Github,Min-K%,900,6.9b,0.5039560000000001
Github,Min-K%,0,12b,0.500142
Github,Min-K%,100,12b,0.51012
Github,Min-K%,200,12b,0.5156545
Github,Min-K%,300,12b,0.5200359999999999
Github,Min-K%,400,12b,0.503437
Github,Min-K%,500,12b,0.503031
Github,Min-K%,600,12b,0.5108079999999999
Github,Min-K%,700,12b,0.518902
Github,Min-K%,800,12b,0.5296525
Github,Min-K%,900,12b,0.501682
Github,Perplexity,0,160m,0.506121
Github,Perplexity,100,160m,0.5021035
Github,Perplexity,200,160m,0.5085280000000001
Github,Perplexity,300,160m,0.5050760000000001
Github,Perplexity,400,160m,0.5082869999999999
Github,Perplexity,500,160m,0.5014965
Github,Perplexity,600,160m,0.513825
Github,Perplexity,700,160m,0.505579
Github,Perplexity,800,160m,0.517445
Github,Perplexity,900,160m,0.5077315
Github,Perplexity,0,410m,0.5059315
Github,Perplexity,100,410m,0.5060925
Github,Perplexity,200,410m,0.511884
Github,Perplexity,300,410m,0.5119255
Github,Perplexity,400,410m,0.5047965
Github,Perplexity,500,410m,0.5033685
Github,Perplexity,600,410m,0.5174065
Github,Perplexity,700,410m,0.5075095000000001
Github,Perplexity,800,410m,0.5180804999999999
Github,Perplexity,900,410m,0.5092875
Github,Perplexity,0,1b,0.5066200000000001
Github,Perplexity,100,1b,0.508197
Github,Perplexity,200,1b,0.5113679999999999
Github,Perplexity,300,1b,0.5143599999999999
Github,Perplexity,400,1b,0.50188
Github,Perplexity,500,1b,0.5031565
Github,Perplexity,600,1b,0.517976
Github,Perplexity,700,1b,0.5112559999999999
Github,Perplexity,800,1b,0.5192414999999999
Github,Perplexity,900,1b,0.5091625
Github,Perplexity,0,2.8b,0.5052949999999999
Github,Perplexity,100,2.8b,0.510586
Github,Perplexity,200,2.8b,0.5165249999999999
Github,Perplexity,300,2.8b,0.5181800000000001
Github,Perplexity,400,2.8b,0.506506
Github,Perplexity,500,2.8b,0.505718
Github,Perplexity,600,2.8b,0.5139225
Github,Perplexity,700,2.8b,0.5101074999999999
Github,Perplexity,800,2.8b,0.5185145
Github,Perplexity,900,2.8b,0.5083415
Github,Perplexity,0,6.9b,0.5006789999999999
Github,Perplexity,100,6.9b,0.5095425
Github,Perplexity,200,6.9b,0.5157910000000001
Github,Perplexity,300,6.9b,0.51516
Github,Perplexity,400,6.9b,0.5007205
Github,Perplexity,500,6.9b,0.502166
Github,Perplexity,600,6.9b,0.5160750000000001
Github,Perplexity,700,6.9b,0.517896
Github,Perplexity,800,6.9b,0.525382
Github,Perplexity,900,6.9b,0.5041565
Github,Perplexity,0,12b,0.5011565
Github,Perplexity,100,12b,0.5099914999999999
Github,Perplexity,200,12b,0.5165959999999999
Github,Perplexity,300,12b,0.5155204999999999
Github,Perplexity,400,12b,0.5009655
Github,Perplexity,500,12b,0.5028155
Github,Perplexity,600,12b,0.512159
Github,Perplexity,700,12b,0.518452
Github,Perplexity,800,12b,0.5272275
Github,Perplexity,900,12b,0.5022755
Github,Min-K% ++,0,160m,0.517702
Github,Min-K% ++,100,160m,0.5007775
Github,Min-K% ++,200,160m,0.5009275
Github,Min-K% ++,300,160m,0.506436
Github,Min-K% ++,400,160m,0.5033030000000001
Github,Min-K% ++,500,160m,0.520075
Github,Min-K% ++,600,160m,0.505096
Github,Min-K% ++,700,160m,0.5023150000000001
Github,Min-K% ++,800,160m,0.5237609999999999
Github,Min-K% ++,900,160m,0.509101
Github,Min-K% ++,0,410m,0.5036904999999999
Github,Min-K% ++,100,410m,0.510695
Github,Min-K% ++,200,410m,0.5051035
Github,Min-K% ++,300,410m,0.5107630000000001
Github,Min-K% ++,400,410m,0.5045379999999999
Github,Min-K% ++,500,410m,0.503097
Github,Min-K% ++,600,410m,0.5113810000000001
Github,Min-K% ++,700,410m,0.5064789999999999
Github,Min-K% ++,800,410m,0.5246375
Github,Min-K% ++,900,410m,0.5098375
Github,Min-K% ++,0,1b,0.5154325
Github,Min-K% ++,100,1b,0.5082555
Github,Min-K% ++,200,1b,0.5000245000000001
Github,Min-K% ++,300,1b,0.5077
Github,Min-K% ++,400,1b,0.5178689999999999
Github,Min-K% ++,500,1b,0.510973
Github,Min-K% ++,600,1b,0.5076295
Github,Min-K% ++,700,1b,0.510546
Github,Min-K% ++,800,1b,0.5321475
Github,Min-K% ++,900,1b,0.5063515000000001
Github,Min-K% ++,0,2.8b,0.5042495
Github,Min-K% ++,100,2.8b,0.5192255
Github,Min-K% ++,200,2.8b,0.5140465
Github,Min-K% ++,300,2.8b,0.5207660000000001
Github,Min-K% ++,400,2.8b,0.51352
Github,Min-K% ++,500,2.8b,0.506391
Github,Min-K% ++,600,2.8b,0.5050475
Github,Min-K% ++,700,2.8b,0.5172399999999999
Github,Min-K% ++,800,2.8b,0.5190955
Github,Min-K% ++,900,2.8b,0.512752
Github,Min-K% ++,0,6.9b,0.5057615
Github,Min-K% ++,100,6.9b,0.5207189999999999
Github,Min-K% ++,200,6.9b,0.5101154999999999
Github,Min-K% ++,300,6.9b,0.519409
Github,Min-K% ++,400,6.9b,0.522362
Github,Min-K% ++,500,6.9b,0.5118889999999999
Github,Min-K% ++,600,6.9b,0.5044905
Github,Min-K% ++,700,6.9b,0.5235245
Github,Min-K% ++,800,6.9b,0.5365615
Github,Min-K% ++,900,6.9b,0.503815
Github,Min-K% ++,0,12b,0.5014284999999999
Github,Min-K% ++,100,12b,0.52005
Github,Min-K% ++,200,12b,0.5103835
Github,Min-K% ++,300,12b,0.5172019999999999
Github,Min-K% ++,400,12b,0.5123829999999999
Github,Min-K% ++,500,12b,0.504224
Github,Min-K% ++,600,12b,0.5099795
Github,Min-K% ++,700,12b,0.528187
Github,Min-K% ++,800,12b,0.5401005
Github,Min-K% ++,900,12b,0.5026809999999999
Github,Zlib,0,160m,0.5021504999999999
Github,Zlib,100,160m,0.5082615
Github,Zlib,200,160m,0.5016525000000001
Github,Zlib,300,160m,0.5079595
Github,Zlib,400,160m,0.5009205000000001
Github,Zlib,500,160m,0.5058885
Github,Zlib,600,160m,0.5013615
Github,Zlib,700,160m,0.507835
Github,Zlib,800,160m,0.5167185
Github,Zlib,900,160m,0.5009870000000001
Github,Zlib,0,410m,0.5015809999999999
Github,Zlib,100,410m,0.5118145
Github,Zlib,200,410m,0.50225
Github,Zlib,300,410m,0.5139775
Github,Zlib,400,410m,0.5043139999999999
Github,Zlib,500,410m,0.5058015
Github,Zlib,600,410m,0.508694
Github,Zlib,700,410m,0.510132
Github,Zlib,800,410m,0.520287
Github,Zlib,900,410m,0.5015755
Github,Zlib,0,1b,0.5003044999999999
Github,Zlib,100,1b,0.5123035
Github,Zlib,200,1b,0.5028895
Github,Zlib,300,1b,0.515456
Github,Zlib,400,1b,0.5070085
Github,Zlib,500,1b,0.5062289999999999
Github,Zlib,600,1b,0.507166
Github,Zlib,700,1b,0.5144615
Github,Zlib,800,1b,0.523466
Github,Zlib,900,1b,0.5014149999999999
Github,Zlib,0,2.8b,0.500965
Github,Zlib,100,2.8b,0.5141359999999999
Github,Zlib,200,2.8b,0.5107160000000001
Github,Zlib,300,2.8b,0.51854
Github,Zlib,400,2.8b,0.512864
Github,Zlib,500,2.8b,0.509903
Github,Zlib,600,2.8b,0.5042289999999999
Github,Zlib,700,2.8b,0.510076
Github,Zlib,800,2.8b,0.5185745
Github,Zlib,900,2.8b,0.50577
Github,Zlib,0,6.9b,0.5039335
Github,Zlib,100,6.9b,0.5132715
Github,Zlib,200,6.9b,0.5084424999999999
Github,Zlib,300,6.9b,0.5167695
Github,Zlib,400,6.9b,0.5081285
Github,Zlib,500,6.9b,0.5064465
Github,Zlib,600,6.9b,0.504922
Github,Zlib,700,6.9b,0.521274
Github,Zlib,800,6.9b,0.5294030000000001
Github,Zlib,900,6.9b,0.5009049999999999
Github,Zlib,0,12b,0.504344
Github,Zlib,100,12b,0.5138849999999999
Github,Zlib,200,12b,0.5089595
Github,Zlib,300,12b,0.5170365
Github,Zlib,400,12b,0.5072915
Github,Zlib,500,12b,0.5064135
Github,Zlib,600,12b,0.5006955
Github,Zlib,700,12b,0.5226744999999999
Github,Zlib,800,12b,0.5312614999999999
Github,Zlib,900,12b,0.5025725
Github,Gradient,0,160m,0.5118799999999999
Github,Gradient,100,160m,0.502201
Github,Gradient,200,160m,0.503619
Github,Gradient,300,160m,0.500904
Github,Gradient,400,160m,0.5121515000000001
Github,Gradient,500,160m,0.5168625
Github,Gradient,600,160m,0.501228
Github,Gradient,700,160m,0.5041114999999999
Github,Gradient,800,160m,0.5169965
Github,Gradient,900,160m,0.513323
Github,Gradient,0,410m,0.5023070000000001
Github,Gradient,100,410m,0.510103
Github,Gradient,200,410m,0.5083455000000001
Github,Gradient,300,410m,0.5023440000000001
Github,Gradient,400,410m,0.5067449999999999
Github,Gradient,500,410m,0.5201005000000001
Github,Gradient,600,410m,0.507061
Github,Gradient,700,410m,0.5068575
Github,Gradient,800,410m,0.501345
Github,Gradient,900,410m,0.5110255
Github,Gradient,0,1b,0.5144610000000001
Github,Gradient,100,1b,0.513125
Github,Gradient,200,1b,0.5066
Github,Gradient,300,1b,0.5009905000000001
Github,Gradient,400,1b,0.51067
Github,Gradient,500,1b,0.509318
Github,Gradient,600,1b,0.50845
Github,Gradient,700,1b,0.5113190000000001
Github,Gradient,800,1b,0.506547
Github,Gradient,900,1b,0.5057294999999999
Github,Gradient,0,2.8b,0.5075195
Github,Gradient,100,2.8b,0.505458
Github,Gradient,200,2.8b,0.500003
Github,Gradient,300,2.8b,0.5147999999999999
Github,Gradient,400,2.8b,0.5046084999999999
Github,Gradient,500,2.8b,0.5121595
Github,Gradient,600,2.8b,0.5036985
Github,Gradient,700,2.8b,0.500984
Github,Gradient,800,2.8b,0.5151380000000001
Github,Gradient,900,2.8b,0.5019235
Github,Gradient,0,6.9b,0.5032425
Github,Gradient,100,6.9b,0.51319
Github,Gradient,200,6.9b,0.5061370000000001
Github,Gradient,300,6.9b,0.5184215000000001
Github,Gradient,400,6.9b,0.508149
Github,Gradient,500,6.9b,0.523371
Github,Gradient,600,6.9b,0.504313
Github,Gradient,700,6.9b,0.5005245
Github,Gradient,800,6.9b,0.505657
Github,Gradient,900,6.9b,0.5071645
Github,Gradient,0,12b,0.502925
Github,Gradient,100,12b,0.5162705
Github,Gradient,200,12b,0.509888
Github,Gradient,300,12b,0.5147005
Github,Gradient,400,12b,0.5172564999999999
Github,Gradient,500,12b,0.5048744999999999
Github,Gradient,600,12b,0.5043485
Github,Gradient,700,12b,0.502308
Github,Gradient,800,12b,0.5015244999999999
Github,Gradient,900,12b,0.5137440000000001
Github,Refer,0,160m,0.511635
Github,Refer,100,160m,0.5070395
Github,Refer,200,160m,0.5074795000000001
Github,Refer,300,160m,0.512884
Github,Refer,400,160m,0.50727
Github,Refer,500,160m,0.5028130000000001
Github,Refer,600,160m,0.5175295
Github,Refer,700,160m,0.5103865000000001
Github,Refer,800,160m,0.514684
Github,Refer,900,160m,0.5060420000000001
Github,Refer,0,410m,0.5116445
Github,Refer,100,410m,0.5070405
Github,Refer,200,410m,0.5074795000000001
Github,Refer,300,410m,0.512947
Github,Refer,400,410m,0.50727
Github,Refer,500,410m,0.5028130000000001
Github,Refer,600,410m,0.5175295
Github,Refer,700,410m,0.5103865000000001
Github,Refer,800,410m,0.514684
Github,Refer,900,410m,0.5060420000000001
Github,Refer,0,1b,0.5116455
Github,Refer,100,1b,0.5070405
Github,Refer,200,1b,0.5074795000000001
Github,Refer,300,1b,0.5128835
Github,Refer,400,1b,0.50727
Github,Refer,500,1b,0.5028130000000001
Github,Refer,600,1b,0.5175295
Github,Refer,700,1b,0.5103865000000001
Github,Refer,800,1b,0.514684
Github,Refer,900,1b,0.5060420000000001
Github,Refer,0,2.8b,0.5116455
Github,Refer,100,2.8b,0.5070405
Github,Refer,200,2.8b,0.5074795000000001
Github,Refer,300,2.8b,0.5128835
Github,Refer,400,2.8b,0.50727
Github,Refer,500,2.8b,0.5028130000000001
Github,Refer,600,2.8b,0.5175295
Github,Refer,700,2.8b,0.5103865000000001
Github,Refer,800,2.8b,0.514684
Github,Refer,900,2.8b,0.5060420000000001
Github,Refer,0,6.9b,0.5117665
Github,Refer,100,6.9b,0.5070299999999999
Github,Refer,200,6.9b,0.5074745
Github,Refer,300,6.9b,0.5130480000000001
Github,Refer,400,6.9b,0.50727
Github,Refer,500,6.9b,0.5028130000000001
Github,Refer,600,6.9b,0.5175175
Github,Refer,700,6.9b,0.510208
Github,Refer,800,6.9b,0.514684
Github,Refer,900,6.9b,0.5060420000000001
Github,Refer,0,12b,0.5117665
Github,Refer,100,12b,0.5070299999999999
Github,Refer,200,12b,0.5074745
Github,Refer,300,12b,0.5130480000000001
Github,Refer,400,12b,0.50727
Github,Refer,500,12b,0.5028130000000001
Github,Refer,600,12b,0.5175175
Github,Refer,700,12b,0.510208
Github,Refer,800,12b,0.514684
Github,Refer,900,12b,0.5060420000000001
Github,CCD,0,160m,0.5084215000000001
Github,CCD,100,160m,0.509405
Github,CCD,200,160m,0.5101114999999999
Github,CCD,300,160m,0.5093055
Github,CCD,400,160m,0.5176105
Github,CCD,500,160m,0.50597
Github,CCD,600,160m,0.5099375
Github,CCD,700,160m,0.5010574999999999
Github,CCD,800,160m,0.5064885
Github,CCD,900,160m,0.500927
Github,CCD,0,410m,0.512851
Github,CCD,100,410m,0.5010595
Github,CCD,200,410m,0.501466
Github,CCD,300,410m,0.5128919999999999
Github,CCD,400,410m,0.5141074999999999
Github,CCD,500,410m,0.5093425
Github,CCD,600,410m,0.512395
Github,CCD,700,410m,0.508293
Github,CCD,800,410m,0.5032135
Github,CCD,900,410m,0.516749
Github,CCD,0,1b,0.526328
Github,CCD,100,1b,0.5098245
Github,CCD,200,1b,0.5022765
Github,CCD,300,1b,0.510863
Github,CCD,400,1b,0.510973
Github,CCD,500,1b,0.506591
Github,CCD,600,1b,0.5043155
Github,CCD,700,1b,0.5017675
Github,CCD,800,1b,0.5127775
Github,CCD,900,1b,0.5062285
Github,CCD,0,2.8b,0.5066405
Github,CCD,100,2.8b,0.5101074999999999
Github,CCD,200,2.8b,0.5203595
Github,CCD,300,2.8b,0.5099115
Github,CCD,400,2.8b,0.5110435
Github,CCD,500,2.8b,0.5000525
Github,CCD,600,2.8b,0.5119125
Github,CCD,700,2.8b,0.507385
Github,CCD,800,2.8b,0.5083785000000001
Github,CCD,900,2.8b,0.5062575
Github,CCD,0,6.9b,0.509371
Github,CCD,100,6.9b,0.5063505
Github,CCD,200,6.9b,0.5125230000000001
Github,CCD,300,6.9b,0.5125705
Github,CCD,400,6.9b,0.5085985
Github,CCD,500,6.9b,0.5093825
Github,CCD,600,6.9b,0.5235909999999999
Github,CCD,700,6.9b,0.507387
Github,CCD,800,6.9b,0.515821
Github,CCD,900,6.9b,0.5009735
Github,CCD,0,12b,0.5058935
Github,CCD,100,12b,0.512821
Github,CCD,200,12b,0.508115
Github,CCD,300,12b,0.5182645
Github,CCD,400,12b,0.513628
Github,CCD,500,12b,0.5023280000000001
Github,CCD,600,12b,0.527441
Github,CCD,700,12b,0.507154
Github,CCD,800,12b,0.5046185000000001
Github,CCD,900,12b,0.5017705
Github,PAC,0,160m,0.5025515
Github,PAC,100,160m,0.510416
Github,PAC,200,160m,0.503106
Github,PAC,300,160m,0.5002230000000001
